Date,HCLTECH,HINDALCO,ULTRACEMCO,UPL,JSWSTEEL,HDFCLIFE,NESTLEIND,TATACONSUM,TATASTEEL,GRASIM,KOTAKBANK,HDFC,HDFCBANK,ICICIBANK,DRREDDY,ADANIENT,BHARTIARTL,INFY,BRITANNIA,SBIN,AXISBANK,WIPRO,SBILIFE,LT,TECHM,BAJAJFINSV,TATAMOTORS,APOLLOHOSP,ONGC,BAJFINANCE,TITAN,BAJAJ-AUTO,M&M,ADANIPORTS,INDUSINDBK,BPCL,COALINDIA,RELIANCE,HINDUNILVR,DIVISLAB,TCS,HEROMOTOCO,SUNPHARMA,ASIANPAINT,CIPLA,POWERGRID,ITC,MARUTI,NTPC,EICHERMOT
5/28/2019,483.9272766,196.2832336,4695.783691,651.772583,256.2127686,422.5166626,10416.40527,232.3376312,20.94135857,891.7874146,1508.528198,2024.728271,1179.099487,428.3563232,2556.256104,155.8605652,342.8622437,657.380127,2635.644287,351.2742004,806.170166,277.7213135,693.8494263,1455.470581,647.2977905,811.6445923,180.25,1176.422729,135.7490845,3378.249023,1203.952881,2605.619385,644.5769043,402.2998657,1590.409546,312.5454102,169.0901489,1291.166382,1660.733765,1570.503174,1888.202393,2384.460938,394.3805847,1328.063965,567.2268066,113.2147217,245.5265503,6807.072266,103.897995,1867.259888
5/29/2019,490.1158447,193.8035431,4643.542969,639.8673706,245.3678131,423.2126465,10510.95215,229.4493408,20.37347984,891.3468628,1511.423462,2024.35144,1179.44104,417.506897,2516.543213,153.3889313,336.1160889,657.1092529,2663.032227,340.1520691,802.4804077,280.4205017,675.230896,1435.08728,648.7905273,811.9641724,176.3500061,1188.771729,132.8451538,3377.704102,1206.983398,2551.117676,646.1149292,396.3528748,1579.608154,310.3681641,169.0901489,1280.729858,1664.425537,1542.594482,1918.978271,2369.162354,404.9388123,1322.126099,553.8790894,113.184967,244.8466797,6649.600098,102.5659485,1834.356445
5/30/2019,487.0441284,193.0742188,4681.960938,645.5471802,241.913147,433.1056824,10618.35254,231.8970642,20.15252304,892.2769165,1532.838501,2059.183105,1190.494263,420.3671875,2556.689697,156.3054504,343.9535522,662.3007813,2635.781006,344.9326477,805.3225098,282.6779785,675.1316528,1440.772339,645.40979,821.4650879,175.1499939,1188.47522,131.2189484,3449.434082,1212.800049,2568.122314,636.0697021,399.033905,1558.250854,316.9775085,170.6077118,1297.018799,1667.603149,1539.05127,1954.261353,2360.208984,394.3805847,1338.04126,551.5236816,113.809967,245.3140564,6626.684082,105.8568573,1786.552368
5/31/2019,493.5263062,191.5669861,4683.14209,641.1188354,237.627655,439.1210327,10784.9375,238.897522,20.16697884,867.460083,1519.660034,2057.533447,1183.564819,417.9014282,2581.703613,152.9934845,346.0368652,666.0928955,2667.551025,343.9082336,806.0703735,281.1075439,689.3808594,1439.80188,667.6698608,817.5758057,172.6000061,1223.843018,133.1548767,3435.018555,1208.058716,2551.466309,621.9871826,405.9558105,1576.367554,318.299408,170.9786682,1297.408813,1671.575317,1545.700928,2000.015259,2329.828125,391.6096497,1369.871826,548.4811401,112.6790237,236.7304535,6628.758301,104.40728,1791.604492
6/3/2019,503.7576599,193.9007721,4685.306152,646.3494263,240.1202087,441.4575806,10961.60254,239.827652,20.55313301,876.2218628,1528.745117,2102.593506,1199.058594,417.1123352,2625.80249,157.2446747,349.9555969,672.3225098,2711.600098,346.7863464,810.4084473,285.9169922,690.7214355,1441.511841,665.2550659,833.5668945,174.5,1340.912354,133.3097839,3478.561768,1237.875244,2646.256104,628.0912476,414.0963745,1632.633301,324.3255615,175.9697571,1326.719238,1719.428101,1568.949951,2041.671509,2468.909912,398.2503052,1420.439697,557.7067871,114.9111633,236.7304535,6776.437012,104.2897415,1791.640503
6/4/2019,490.4997253,192.3449097,4616.142578,648.8203735,239.8140869,440.1650391,10835.82031,248.1499023,20.55313301,867.8516846,1528.844849,2096.46582,1196.716431,413.3643494,2569.172607,155.811142,349.6083374,663.8806763,2705.118652,343.8106689,820.5303955,288.3217468,693.5018311,1451.12561,657.088562,830.0471802,173.25,1316.214355,132.1094971,3498.476074,1220.034302,2602.043945,625.5438843,414.8763428,1608.428223,317.5218201,177.6559296,1318.379639,1696.903564,1539.925049,2003.854126,2392.806152,392.8517761,1383.693848,552.2106934,114.8516693,237.3253632,6804.322266,105.8176727,1800.199707
6/6/2019,487.4958496,189.4762573,4497.295898,649.6225586,233.2546539,439.7175903,10883.61035,247.2197723,20.01416397,851.2582397,1511.772949,2058.287598,1182.588745,405.9176941,2561.412842,151.4116364,350.9972534,664.1516724,2648.745117,328.6884766,805.4721069,286.1132813,691.4661865,1401.300415,648.0441895,811.3101196,169.6999969,1325.94519,131.1802521,3420.999512,1241.003418,2608.802002,609.5387573,415.6075134,1495.160767,308.73526,181.5341492,1294.677856,1717.605469,1534.100708,1988.250366,2424.143066,386.1633606,1390.556396,549.4135742,116.3397522,234.3508148,6743.4375,106.9929886,1803.823853
6/7/2019,487.6764832,189.4276581,4498.919434,654.2755737,229.4938507,448.8152161,10790.33008,251.6256561,19.91091347,853.1183472,1509.327026,2084.117188,1194.447021,410.8986206,2487.577148,149.6320801,354.2711487,667.3116455,2646.873291,333.7129211,801.7822876,289.5977173,693.5515137,1399.405396,659.2399292,819.0136108,169.5,1381.318604,129.7089081,3476.976563,1240.514771,2582.423096,619.1033936,414.5351257,1524.177124,313.3618164,179.1060486,1282.53418,1711.062988,1520.413452,2002.615234,2401.585693,381.4814148,1380.627808,539.3046875,114.137352,233.9259033,6704.407227,105.896019,1796.095337
6/10/2019,492.9165344,192.7825012,4523.515137,652.3180542,233.3858032,447.5723572,10972.8125,247.4155884,20.0740509,862.418457,1500.141968,2068.280273,1190.811401,410.4053955,2534.375244,148.2479553,360.5708313,680.3130493,2733.602051,335.9080811,811.9043579,291.6098328,694.1968384,1416.275635,674.5629883,829.2084961,166.1999969,1362.449097,127.5019226,3487.032959,1248.384155,2607.189209,621.8910522,415.0712891,1523.637085,302.9812317,174.8905792,1286.679443,1731.391479,1515.365479,2048.280518,2386.112793,384.1567688,1384.764526,544.2609863,115.65522,237.4528046,6725.346191,105.7784958,1808.103516
6/11/2019,500.4602661,194.0952759,4510.626953,663.9345703,239.070694,442.7501221,10902.04297,250.0101776,20.34043694,871.3759155,1505.233643,2064.321045,1194.81311,415.5835571,2511.81958,151.8565369,360.372406,681.5771484,2720.821289,338.6398621,812.5524902,292.198761,696.0836182,1409.065552,669.206543,825.8334961,170.75,1363.288818,131.0640717,3518.984619,1256.15625,2604.87793,612.182251,415.6075134,1561.883789,300.9206543,174.5196228,1296.433472,1719.521606,1510.269165,2067.831299,2413.189941,372.5953064,1387.587402,549.4625854,115.2683105,237.8352661,6733.401855,106.0135498,1808.15271
6/12/2019,500.5505676,193.8035431,4495.229492,655.1098633,237.2340393,438.4250488,10970.09277,249.8143463,20.89179802,869.6138916,1481.07312,2056.873779,1184.394409,412.2793884,2496.252197,151.4610596,357.0489502,680.5839233,2735.975586,335.615387,811.3059082,292.4931641,695.0409546,1395.153198,656.781189,823.3322144,169.0500031,1365.067139,132.3030853,3473.4104,1259.968872,2567.686279,607.7124023,414.2913818,1541.508545,296.2552185,173.3393097,1299.359619,1726.344116,1489.641113,2075.266602,2371.378906,373.9807739,1387.538818,551.1801147,113.7802124,237.9202728,6611.534668,105.3083649,1805.813232
6/13/2019,497.2981567,194.1439056,4496.311523,645.0016479,239.9453278,449.4117737,10893.41309,248.5415497,20.75550842,885.5709839,1501.539673,2071.532227,1193.007446,413.8575134,2494.854492,151.3622131,360.8684692,679.9887085,2724.701416,338.0544739,817.8877563,292.8857727,694.4451904,1402.825684,653.4005127,828.0003052,167.3999939,1357.707031,130.8317413,3511.702393,1266.421021,2548.632324,616.2195435,414.2913818,1461.970825,302.320282,172.3950348,1294.5802,1724.848877,1501.289795,2069.024902,2351.429199,372.4042358,1398.940063,554.1245117,115.3873825,238.4726868,6546.59668,105.700119,1810.851807
6/14/2019,491.0192566,192.7825012,4428.96875,645.6434937,237.2340393,445.5838013,10776.40137,241.8837433,20.72453117,880.0887451,1471.438965,2060.550293,1188.322754,412.0328369,2472.588379,150.7195892,350.5012207,677.9744263,2706.031494,335.4202576,798.9900513,293.2783813,694.6437988,1410.914307,650.0197754,822.2887573,164.1999969,1354.051758,131.1027985,3485.843994,1253.174683,2504.943848,612.5667725,415.7050171,1401.04126,300.5318604,172.0915527,1285.119019,1703.773193,1477.749512,2069.39209,2321.179443,375.0795593,1382.596558,545.2914429,115.833786,236.3055267,6510.605469,104.0155029,1775.374878
6/17/2019,485.5534973,188.2607422,4383.269531,638.5516357,227.5697937,440.8113098,10768.75586,240.5619812,19.53920937,860.8521118,1457.96106,2048.436768,1181.929932,408.5314026,2461.984619,146.2212219,341.2749023,678.065918,2646.781982,329.6153259,775.5548096,293.6219482,695.0906372,1385.447144,646.770752,810.9207153,158.75,1344.617188,127.3083191,3434.424316,1227.903809,2473.245605,600.8392944,412.2440491,1374.381348,294.0391235,172.1927185,1250.736572,1699.193359,1495.416992,2064.526611,2302.011963,365.8590698,1372.027222,535.0354004,115.5064163,233.7134094,6350.672363,103.6237411,1771.85437
6/18/2019,492.1937866,184.7113953,4438.512207,641.6001587,230.4996643,439.1707458,10746.94629,242.6180573,19.50616837,861.145874,1459.458618,2029.583008,1179.612061,416.3726501,2497.746338,146.2706604,342.415802,686.855957,2617.613525,331.7616577,773.6102295,292.4931641,699.1121826,1391.501831,651.1613159,823.3971558,158.3000031,1338.34375,128.6634827,3476.828369,1229.321289,2490.163086,601.6564331,410.8304443,1383.5625,299.7931824,175.5988007,1249.468628,1691.295776,1497.84375,2066.04126,2319.006104,361.6071472,1350.594604,537.4398804,117.7385406,233.7984009,6213.028809,103.7412643,1772.213623
6/19/2019,489.7092896,184.8086548,4412.489258,609.8955688,227.875885,434.6467896,10891.49219,240.1703339,20.40651894,863.4953613,1495.349854,2050.698975,1185.028809,414.0547791,2458.803955,141.1791229,338.3978882,688.458313,2625.328125,330.5909424,768.5741577,288.6161499,691.4165039,1391.363281,645.9366455,824.4705811,154.6499939,1335.429321,129.5927429,3492.878418,1246.526855,2461.647217,591.3228149,397.4740601,1356.411621,294.9722595,173.3730316,1245.908447,1693.258301,1495.319824,2074.348389,2265.41626,358.50177,1351.671265,523.7978516,119.2266388,235.5831451,6199.182129,105.5042419,1777.499023
6/20/2019,491.1774597,188.9414368,4502.067383,558.5201416,235.4848633,437.9279175,10991.24316,250.4997406,20.69149017,881.8508301,1515.866333,2073.181885,1191.412109,427.4686584,2472.250732,146.7649841,345.7888794,691.2052002,2587.304443,336.7373962,769.2722168,281.6473694,693.5515137,1439.385742,637.1116943,840.5315552,159.25,1357.707031,133.193634,3549.400391,1277.321045,2526.526611,602.8579712,391.137085,1409.682373,299.5210266,175.5988007,1264.831055,1699.23645,1556.088013,2090.916504,2317.180664,373.1208191,1362.338379,541.071228,119.6135712,235.413147,6384.540527,105.4258881,1777.719116
6/21/2019,486.163269,192.1990509,4520.858398,571.2597046,233.6481934,435.6410522,10881.35938,256.3252563,20.55313301,878.8650513,1487.363037,2018.082642,1185.446045,424.9042358,2459.47876,145.133728,341.0764771,686.9017334,2580.593994,340.8837891,768.9231567,280.567749,695.0409546,1423.347534,650.1954346,837.9953613,158.8999939,1331.971558,132.3805084,3532.85498,1263.390625,2507.559814,603.1463623,391.9169922,1422.496704,295.4776306,171.4845276,1248.005371,1663.08728,1500.513184,2065.123779,2265.285889,365.7635193,1353.481567,541.3166504,118.9885712,233.0760193,6192.041504,105.4258881,1771.077271
6/24/2019,486.9086304,192.7338715,4500.837891,601.0709839,225.4707336,437.579895,10985.56934,254.5140228,20.08231163,867.9985962,1468.194214,2025.718384,1187.287354,423.5727234,2422.705322,146.072937,342.3662109,682.5982056,2538.416748,344.591156,760.7457886,278.6537476,705.6162109,1424.502808,639.4824829,834.2210083,159.3000031,1328.415039,127.9278412,3512.544922,1270.918091,2456.415039,610.2596436,395.8166504,1435.163818,296.1386108,173.1707001,1231.326538,1661.016235,1530.169312,2088.667969,2248.11792,366.384552,1346.77771,539.6972656,118.4825897,234.7757721,6233.194824,106.2486038,1715.302124
6/25/2019,487.4055176,196.9152985,4521.744141,600.0440674,233.56073,434.994812,10979.7998,253.7307129,20.5675869,883.1724854,1481.472534,2048.248291,1192.56604,427.71521,2444.538086,149.1377563,345.8384705,684.9788208,2563.248047,347.8594971,779.4939575,280.0278931,669.6204834,1418.956543,636.0578003,833.3721924,160.4499969,1308.854248,128.7021942,3546.725586,1288.612305,2479.785645,616.7963257,395.4754333,1423.478516,305.6638794,174.2498474,1263.953247,1653.485229,1555.505493,2081.600098,2246.727295,368.5822144,1334.006226,539.8444824,120.0004883,236.6879578,6293.598145,108.4817123,1716.977417
6/26/2019,487.2926025,202.6039581,4523.072266,615.1262207,242.3941956,439.220459,11070.45605,266.9483948,21.08797455,899.8149414,1488.161499,2043.817749,1211.814331,432.6467896,2485.890137,152.0542755,342.8126221,676.829895,2494.960693,349.4205322,786.4247437,280.8621826,712.4182129,1433.931641,630.5697021,839.7976685,161.1000061,1292.157959,129.7476349,3594.380371,1279.716187,2501.586182,618.574707,404.5422058,1408.896729,304.34198,175.565033,1262.295044,1657.768677,1551.185547,2069.116699,2237.12207,381.6725159,1330.923462,546.2238159,124.7921448,235.7530823,6252.878906,109.7353973,1720.12085
6/27/2019,480.065094,200.4160004,4524.793945,605.5313721,242.5690765,452.5437317,11070.7832,268.0743408,21.09210396,902.4091187,1479.176392,2069.599854,1209.064697,434.9153137,2473.021729,151.115036,345.8880615,668.909729,2488.570313,353.3230286,798.2421265,276.8870239,721.8515625,1433.654419,616.3881836,843.1326904,165.8500061,1296.60376,132.1094971,3608.498291,1299.414673,2499.101318,632.4169312,396.3041077,1424.018555,304.9640503,174.9580383,1242.787354,1670.383057,1554.922974,2067.602539,2258.679199,384.8733826,1332.342651,541.7091675,123.6314392,232.4386139,6259.054688,109.813736,1749.530762
6/28/2019,480.9234314,201.339798,4482.194336,601.6485596,241.913147,461.3927612,11173.72559,264.0601196,20.83190918,894.8711548,1474.683716,2066.441895,1199.956055,431.1180115,2458.418457,148.7917175,343.9039001,670.2373657,2504.820557,352.4449463,806.3197021,275.3165894,718.6243896,1435.78064,620.4714355,851.1956787,162.5500031,1342.789429,129.9024963,3647.038574,1304.791382,2465.266357,629.9656982,399.9113464,1385.0354,305.1584473,171.1809998,1222.255249,1682.809326,1550.214844,2044.333496,2243.989258,383.1057739,1329.161865,543.1813965,123.1552277,232.7360687,6305.321777,110.7540054,1718.94873
7/1/2019,473.8991394,203.1387787,4453.465332,608.5478516,241.1697388,466.8115845,11132.5957,265.8713989,20.93722916,900.6469727,1478.776978,2117.157959,1220.481079,432.9920349,2559.051514,152.3508759,345.7392578,669.5963745,2499.205811,352.7376404,808.2145386,276.7888489,730.7388306,1438.969849,618.7591553,850.8362427,168,1354.150513,124.6754227,3664.772705,1293.549072,2539.30127,634.4356079,402.8848267,1407.718384,292.5228577,168.1121674,1237.617676,1675.842896,1563.077026,2055.669189,2274.413086,387.3099365,1324.953613,545.487793,123.2445221,233.6709137,6279.462891,111.694252,1762.643921
7/2/2019,478.8228455,203.5763855,4470.633789,631.668457,241.5195618,467.1098328,11222.73633,266.1161499,21.01363373,900.4512329,1469.092773,2150.481445,1225.121338,430.7728271,2532.832764,152.944046,350.7988586,677.5623779,2528.145996,355.6157532,800.3861084,278.9973145,744.5413208,1445.625488,624.9059448,846.2230225,163.75,1339.677612,128.2763062,3676.760986,1294.331177,2514.535889,640.4434814,403.6647339,1390.976196,294.3113098,170.4390869,1247.030151,1684.31543,1569.920776,2067.188965,2257.505859,377.9460144,1317.026733,545.0460815,123.423111,232.7360687,6329.782227,112.0076675,1808.642334
7/3/2019,474.8477478,202.9442902,4487.407715,627.4807129,242.6128082,476.5057373,11086.07324,265.9692993,21.07558441,908.3808594,1472.587158,2146.663574,1222.494263,429.9837646,2502.999512,153.8338318,350.4020386,669.5963745,2551.380371,357.2255249,803.9762573,277.6231384,751.5916138,1458.751953,615.6419067,841.7897339,162.3000031,1325.401978,128.7796631,3681.020996,1298.681396,2526.918701,643.3272705,404.4934692,1444.050293,296.4107666,169.2587738,1250.980469,1680.079224,1582.880127,2053.925781,2249.20459,378.089386,1323.143433,542.9851074,124.3754959,235.1582031,6304.500977,112.2427292,1764.871216
7/4/2019,470.1272888,201.1939392,4570.24707,672.2938843,240.5575104,486.2993469,11147.32324,264.0111389,20.99082375,921.7926025,1495.349854,2149.538574,1219.621826,430.2303467,2508.493896,154.3281555,359.8764038,671.885498,2593.96875,358.4450684,807.6206665,278.6046753,752.0880127,1452.881958,615.2028198,852.4837036,165.1999969,1309.446777,129.3991699,3697.962891,1261.435181,2524.346191,646.1149292,404.4934692,1466.144165,295.4776306,169.3599396,1252.394897,1688.457397,1572.39624,2058.514648,2265.41626,374.6495667,1330.678711,541.3166504,125.1195374,235.9655457,6314.777832,112.3994217,1780.615723
7/5/2019,459.1278992,193.414566,4448.94043,640.958374,233.2108917,471.0372314,11215.2793,261.0249329,20.27248192,907.5487061,1514.718018,2148.266113,1214.023926,430.3783264,2507.096436,145.6280365,361.9101257,657.4186401,2578.905273,361.6158447,804.8748169,266.826416,748.2650146,1440.54126,598.0796509,842.2789307,160.1999969,1290.874023,125.0626221,3684.736084,1249.459717,2478.782959,617.1808472,392.3557434,1504.881958,287.7407837,163.1548004,1232.253052,1686.386353,1563.659668,1985.49646,2183.83667,358.54953,1329.700073,539.7954102,122.5302429,237.4953308,6136.80127,106.9538116,1764.422119
7/8/2019,469.359314,192.1504211,4321.337402,637.3964233,232.9444275,460.1002197,11069.4707,258.0386963,19.83596802,869.8585815,1472.886719,2130.4021,1183.187378,420.0712891,2502.035889,137.3233795,353.5766602,657.0523682,2539.009766,346.6399841,781.710144,261.9678955,753.8754272,1377.682007,597.4210815,758.1743164,154.5500031,1287.515015,118.0157394,3381.716553,1224.384644,2422.319092,611.2209473,387.8223267,1449.843872,280.5870972,156.7472992,1221.231201,1650.755127,1529.53833,1996.786377,2068.963867,350.4755859,1311.643921,528.4597168,119.7921448,235.7956085,5826.776367,101.547348,1709.437378
7/9/2019,461.0928345,192.4421387,4425.968262,616.1691284,236.7343597,453.1403198,10962.16797,258.0386963,19.85292244,891.7874146,1460.457031,2104.808838,1168.235352,422.6357117,2505.071777,139.5478363,359.4299316,655.1295166,2522.120361,350.7376099,785.005127,260.59375,753.6768188,1411.19165,593.5136719,784.3702393,155.8000031,1312.608276,118.790123,3569.760254,1074.324219,2429.818359,608.1929932,394.8417358,1465.162231,280.0039063,154.8587799,1248.59082,1638.235107,1558.126465,1958.189087,2124.553467,369.2032776,1292.80481,538.6176758,121.875473,232.0986786,5736.799805,101.5081711,1709.949341
7/10/2019,460.2571716,188.3093567,4419.556152,611.1630859,230.0117493,453.1403198,10834.04004,246.3875427,19.27443314,894.2348022,1473.435669,2100.04834,1172.949341,425.0028992,2491.384521,137.7682953,355.7096558,656.7319336,2528.419922,345.5668335,768.0808716,262.0169983,736.7463989,1386.186523,592.5915527,764.6796875,151.6499939,1302.235107,117.4349594,3397.320801,1076.523804,2389.705322,597.571106,394.8417358,1460.399902,271.839447,157.3880615,1247.371582,1617.853882,1575.939331,1935.10376,2086.218506,374.7451782,1294.713135,534.8390503,122.2028809,232.1411591,5719.864746,101.1164017,1684.118652
7/11/2019,461.115387,192.9769745,4477.159668,607.6974487,241.2010498,465.1213074,10793.0957,250.5976257,19.57956886,899.9128418,1482.520752,2132.240479,1181.984253,420.7124023,2557.316162,139.3995361,357.8922424,660.6231689,2524.403076,354.3474426,765.2352295,262.8022156,748.8111572,1382.165405,584.5568237,763.6808472,156.8000031,1299.419434,118.5578079,3425.110596,1072.417969,2417.610596,609.5869141,402.5436096,1513.424927,272.5780945,158.4334717,1250.005249,1629.432983,1561.57251,1929.917969,2179.925049,380.4302979,1304.01062,542.1508179,124.1671829,234.2658386,5819.540039,101.0380402,1709.549805
7/12/2019,462.5158386,193.3659515,4503.544922,606.5421753,241.7424469,478.9914246,10948.19141,252.5558014,20.04151154,896.7800903,1482.021484,2128.375732,1175.478027,421.2055664,2533.748291,138.7075043,353.2790833,665.4302979,2538.507813,354.7377014,754.6513062,254.1648102,775.2246704,1355.958496,584.6446533,771.6715698,159.3000031,1346.790649,115.9249191,3352.113281,1076.523804,2427.28418,607.4239502,404.8833618,1482.248047,268.8458252,155.9716797,1248.980957,1612.770508,1565.940918,1934.553467,2233.818848,389.5553284,1332.880859,546.4691772,123.0361862,233.7559052,5761.887207,100.1369705,1702.467773
7/15/2019,464.1419983,194.6300812,4534.269531,623.2449951,244.4946747,488.2878723,10772.13281,248.982132,19.84656525,902.8986206,1506.44458,2135.49292,1175.89563,416.5205383,2552.203369,136.3841705,347.8226318,713.5921631,2532.117676,351.2742004,748.6104736,255.097229,778.0546265,1331.693115,595.2697754,770.5479126,160.9499969,1368.969482,116.6993027,3386.453369,1064.988159,2419.661377,607.3758545,398.8389282,1448.469116,270.1287842,155.3983612,1244.689209,1616.300781,1567.154175,1969.525146,2212.739258,404.1266785,1324.268799,540.335144,121.9945297,230.2714386,5866.338379,100.2544937,1691.559692
7/16/2019,460.5959473,193.6090546,4538.115723,617.9501343,247.156601,488.2381592,10982.42676,254.1223297,20.2025547,910.9262085,1499.80188,2146.993652,1174.152466,418.7890625,2599.700195,138.5591888,347.9714661,718.6281738,2507.969971,355.4694214,759.8933105,255.1953888,770.4086304,1350.735596,593.5574951,787.253418,170,1373.415161,117.8995667,3422.778076,1089.77002,2436.110352,598.772644,407.2719421,1446.603394,275.6106567,157.0171051,1261.17334,1639.223511,1600.353149,1937.599854,2239.853271,414.0160217,1343.009766,543.279541,124.3457413,231.1213379,5941.937988,102.6051254,1710.187378
7/17/2019,470.1272888,197.8390808,4546.056641,635.1340332,245.3518982,494.3032227,10969.99902,251.6256561,20.16017532,907.2060547,1532.915405,2155.619385,1177.221191,418.8877563,2589.792725,136.4830475,343.5070801,727.1434937,2554.210449,363.3231812,751.4561157,254.8028107,759.8829346,1345.42041,606.5973511,784.5415649,167.8999939,1367.092529,116.0797958,3437.268311,1085.028931,2404.415771,594.0143433,406.5895081,1474.147095,274.3276367,155.1285553,1250.297729,1657.486084,1603.605225,1947.950317,2249.303223,410.9106445,1366.106323,547.2052002,123.8100357,231.9287109,5862.478516,101.1555786,1655.620239
7/18/2019,460.0990295,195.0190735,4538.955078,630.3206787,240.1182251,500.6665955,10877.4668,249.7654114,19.77451706,888.6057739,1536.561401,2210.718262,1184.31665,412.9205017,2579.351318,132.6767426,339.7868042,725.8157959,2575.253418,354.7864685,739.2747192,264.1272583,735.6541138,1326.701294,603.4361572,783.852356,160.75,1371.291138,111.0463104,3441.585449,1055.79895,2345.484619,582.2695313,402.0561218,1444.88501,271.5672607,148.5861969,1230.789917,1637.199463,1593.849609,1900.752563,2210.521973,407.2319946,1355.389893,536.8510132,122.2326279,232.0136871,5675.914063,99.54932404,1653.132446
7/19/2019,458.766449,190.5945435,4461.22998,619.4422607,233.7565613,484.8079529,10830.84961,243.6461182,19.4121666,861.4395142,1497.254639,2187.829346,1166.516724,404.6847839,2538.167725,129.9085083,337.257019,719.1317139,2509.796143,347.3229065,728.1416626,259.8085632,739.6259766,1304.839233,592.7670898,755.755127,154.8500061,1356.867432,111.4335098,3298.12207,1066.60144,2280.80249,556.8305054,395.3291931,1396.475098,272.9280701,149.6653442,1218.256226,1619.548584,1576.861572,1910.872681,2128.455566,402.5978699,1339.878418,526.7421265,122.4409485,228.0193024,5566.638672,101.7824097,1586.489746
7/22/2019,460.2797852,196.8180389,4521.54541,615.013855,238.5841827,487.8404541,10603.53223,246.3386078,19.73001862,873.3828735,1452.703613,2092.938965,1128.02002,406.8599854,2556.962891,130.1556854,339.8363953,718.2161255,2496.421387,342.2984619,726.3444214,259.9067383,756.8046875,1297.58252,590.0449829,715.4120483,156.75,1348.173706,113.5630569,3222.197266,1061.224487,2284.948486,550.5926514,396.9866028,1392.792847,274.8719482,149.3281097,1248.980957,1582.175659,1577.783691,1941.187744,2142.987549,411.1017456,1374.229126,521.098877,121.4885864,224.7048187,5705.005859,102.5267868,1533.319214
7/23/2019,456.6659851,197.4987488,4477.504883,621.0788574,237.5915527,505.63797,10759.28418,245.163681,19.48845291,864.9147949,1492.360107,2046.618652,1111.447754,408.2971497,2524.76416,132.5284424,340.8780823,723.3894043,2492.49585,333.859314,726.8935547,259.6122437,770.5079346,1302.944092,589.3865356,716.2010498,156.1999969,1349.507324,111.9755859,3252.269287,1074.519775,2250.133545,544.9395752,389.7234497,1391.172485,279.1875,147.0686493,1242.202026,1594.084351,1571.716675,1943.534058,2201.4729,411.1017456,1398.842163,519.0869141,125.2683487,230.0164948,5667.615723,104.2505646,1535.694946
7/24/2019,461.3413086,191.8100586,4382.223145,594.0272827,230.3275909,496.6894531,10767.86426,244.6741486,18.90148926,859.9710693,1495.556519,2090.403076,1119.991699,404.8777161,2524.472656,128.3266754,336.2153015,719.9557495,2411.4729,331.3226624,711.2174072,259.3177795,767.0820923,1299.058228,579.9468384,705.708374,151.25,1319.326172,111.2011871,3149.696045,1063.033203,2249.019287,536.0699463,371.2487183,1337.411011,271.4506531,146.2592621,1228.107788,1627.314819,1557.15564,1929.13562,2142.720703,406.6109009,1451.738892,509.1252136,124.8814545,230.1864929,5565.577148,103.3103333,1482.096802
7/25/2019,456.8240967,191.3238678,4399.237305,581.8011475,224.3720093,498.3300476,10782.0293,246.3386078,18.66204262,850.3771973,1483.420044,2101.026123,1122.52063,405.373291,2577.943115,127.9312286,336.3145142,727.4638672,2438.952148,332.9812317,722.0509644,257.4038391,791.8075562,1285.05957,585.3743896,677.4412231,144.3000031,1327.377686,111.394783,3023.601074,1066.014648,2270.772461,533.6820679,370.8100586,1366.525757,264.6080017,140.9983978,1201.187256,1634.845947,1593.703857,1957.748291,2127.65332,417.6946411,1463.923096,526.6930542,126.8754959,227.6368866,5554.721191,101.6648865,1610.000977
7/26/2019,452.3746643,192.5393829,4439.135254,579.1055908,225.3194885,496.2420959,10902.32324,252.947464,18.88029861,856.5446777,1510.190552,2072.697754,1118.223999,412.063446,2627.33374,130.3534088,332.2470093,720.5968018,2436.121826,334.2495422,728.7407227,258.7288818,789.5236206,1303.552734,577.3002319,722.4588013,147.1499939,1346.593018,109.8847427,3240.061768,1081.607422,2334.6521,550.1539917,372.2731628,1389.94519,267.3294983,142.0775604,1183.922852,1629.197754,1617.923584,1940.406128,2199.689209,420.3700562,1493.869873,522.227478,125.9231186,229.8040314,5601.905273,100.9205093,1683.43457
7/29/2019,458.6987,187.9203949,4309.331543,562.7398682,217.8299103,482.5708313,10899.51074,250.6465759,18.36962128,778.9128418,1500.85083,2056.667725,1102.02002,425.5428467,2577.797363,128.3700867,331.8997803,724.6712646,2439.637207,335.4202576,719.1553345,257.5510254,791.7577515,1284.216797,579.8122559,711.256897,137.5500031,1349.359253,108.684433,3228.201416,1059.511597,2217.859131,539.1402588,364.6648254,1406.441895,266.0854187,138.5365601,1181.142944,1612.864868,1604.867188,1959.680908,2143.74585,411.8661194,1480.951538,512.5602417,123.7504883,227.5518799,5366.082031,99.74519348,1605.22583
